Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,mes_origen
ocds-dgv273-seacev3-1199017,ocds-dgv273-seacev3-1199017-2026-06-12T10:32:10.272308-05:00,compiled,2026-06-12T10:32:10.272294-05:00,ocds-dgv273-seacev3-1199017,2026-06-12T10:32:10.272313-05:00,tender,PE-CONSUCODE-200273,GOBIERNO REGIONAL DE HUANCAVELICA GERENCIA SUB REGIONAL DE CASTROVIRREYNA,Fondos Públicos,1199017,LP-ABR-1-2026-GSRC/CS-1,"EJECUCION DE LA OBRA DEL PROYECTO  ¿MEJORAMIENTO DE LA INSTITUCION EDUCATIVA SECUNDARIA DE MENORES SAN MIGUEL DE VILLA DE ARMA, DISTRITO DE ARMA, PROVINCIA DE CASTROVIRREYNA -HUANCAVELICA",PE-CONSUCODE-200273,GOBIERNO REGIONAL DE HUANCAVELICA GERENCIA SUB REGIONAL DE CASTROVIRREYNA,2026-03-25T19:08:00-05:00,,Licitación Pública Abreviada,works,works,3599176.62,PEN,Soles,3599176.62,2026-03-25T00:00:00-05:00,2026-03-25T00:00:00-05:00,25.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,3599176.62,PEN,Soles,2026-03-26T00:01:00-05:00,2026-03-31T23:59:00-05:00,5.0,"MEJORAMIENTO DE LA INSTITUCION EDUCATIVA SECUNDARIA DE MENORES SAN MIGUEL DE VILLA DE ARMA, DISTRITO DE ARMA, PROVINCIA DE CASTROVIRREYNA - HUANCAVELICA",2126280,2026-03
ocds-dgv273-seacev3-1197345,ocds-dgv273-seacev3-1197345-2026-06-12T10:32:10.233871-05:00,compiled,2026-06-12T10:32:10.233857-05:00,ocds-dgv273-seacev3-1197345,2026-06-12T10:32:10.233876-05:00,tender,PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,Fondos Públicos,1197345,LP-ABR-29-2026-OC/GR  PUNO-1,"ADQUISICIÓN DE PUERTAS METÁLICAS INCLUYE ACCESORIOS E INSTALACIÓN, SEGÚN ESPECIFICACIONES TÉCNICAS PARA LA META MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN SUPERIOR TECNOLÓGICO PÚBLICA DE CABANILLAS DEL DISTRITO DE CABANILLAS -PROVINCIA DE SAN ROMÁN - DEPARTAMENTO DE PUNO.",PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,2026-03-18T19:07:00-05:00,,Licitación Pública Abreviada,goods,goods,75900.0,PEN,Soles,75900.0,2026-03-18T00:00:00-05:00,2026-03-18T00:00:00-05:00,52.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,162900.0,PEN,Soles,2026-03-19T00:01:00-05:00,2026-03-23T23:59:00-05:00,4.0,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN SUPERIOR DEL INSTITUTO SUPERIOR TECNOLÓGICO PUBLICA DE CABANILLAS DEL  DISTRITO DE CABANILLAS - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO,2570978,2026-03
ocds-dgv273-seacev3-1211760,ocds-dgv273-seacev3-1211760-2026-06-12T10:32:04.777668-05:00,compiled,2026-06-12T10:32:04.777656-05:00,ocds-dgv273-seacev3-1211760,2026-06-12T10:32:04.777673-05:00,tender,PE-CONSUCODE-1435,MUNICIPALIDAD PROVINCIAL DE YAUYOS,Fondos Públicos,1211760,SIE-SIE-1-2026-MPY/DEC-1,"ADQUISICIÓN DE ALIMENTOS (CON FICHA TÉCNICA APROBADA POR PERÚ COMPRAS) PARA LA CANASTA DE ALIMENTOS DEL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA (PCA), MODALIDAD DE COMEDORES Y OLLAS COMUNES DE LA MUNICIPALIDAD PROVINCIAL DE YAUYOS - PERIODO 2026",PE-CONSUCODE-1435,MUNICIPALIDAD PROVINCIAL DE YAUYOS,2026-03-02T23:56:00-05:00,open,Subasta Inversa Electrónica,goods,goods,1714337.0,PEN,Soles,1714337.0,2026-03-02T00:00:00-05:00,2026-03-02T00:00:00-05:00,33.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,1714337.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1195795,ocds-dgv273-seacev3-1195795-2026-06-12T10:31:59.747112-05:00,compiled,2026-06-12T10:31:59.747100-05:00,ocds-dgv273-seacev3-1195795,2026-06-12T10:31:59.747118-05:00,tender,PE-CONSUCODE-850,MUNICIPALIDAD PROVINCIAL DE URUBAMBA,Fondos Públicos,1195795,LP-ABR-2-2026-MPU/CS-1,"CONTRATACION DE TIERRA NEGRA PARA EL PROYECTO O Y AMPLIACION DEL ESTADIO MUNICIPAL DE NOGALPAMPA, DEL DISTRITO DE URUBAMBA, PROVINCIA DE URUBAMBA - CUSCO""",PE-CONSUCODE-850,MUNICIPALIDAD PROVINCIAL DE URUBAMBA,2026-03-12T17:32:00-05:00,,Licitación Pública Abreviada,goods,goods,157500.0,PEN,Soles,157500.0,2026-03-12T00:00:00-05:00,2026-03-12T00:00:00-05:00,18.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,157500.0,PEN,Soles,2026-03-13T00:01:00-05:00,2026-03-17T23:59:00-05:00,4.0,"MEJORAMIENTO Y AMPLIACION DEL ESTADIO MUNICIPAL DE NOGALPAMPA DEL DISTRITO DE URUBAMBA, PROVINCIA DE URUBAMBA - CUSCO",2234848,2026-03
ocds-dgv273-seacev3-2026-41-41,ocds-dgv273-seacev3-2026-41-41-2026-06-12T10:31:59.661458-05:00,compiled,2026-06-12T10:31:59.661446-05:00,ocds-dgv273-seacev3-2026-41-41,2026-06-12T10:31:59.661463-05:00,tender,PE-CONSUCODE-41,GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,Fondos Públicos,1199200,LP-ABR-91-2025-GRJ-2,"CONTRATACION DE EJECUCIÓN DE OBRA: MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL, SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. VICTOR RAUL HAYA DE LA TORRE DISTRITO DE PERENE DE LA PROVINCIA DE CHANCHAMAYO DEL DEPARTAMENTO DE JUNIN",PE-CONSUCODE-41,GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,2026-03-24T08:41:00-05:00,,Licitación Pública Abreviada,works,works,8996809.36,PEN,Soles,8996809.36,2026-03-24T00:00:00-05:00,2026-03-24T00:00:00-05:00,12.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,17993618.72,PEN,Soles,2026-03-25T00:01:00-05:00,2026-03-27T23:59:00-05:00,2.0,"MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL, SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. VICTOR RAUL HAYA DE LA TORRE   DISTRITO DE PERENE DE LA PROVINCIA DE CHANCHAMAYO DEL DEPARTAMENTO DE JUNIN",2607027,2026-03
ocds-dgv273-seacev3-1204718,ocds-dgv273-seacev3-1204718-2026-06-12T10:31:59.557579-05:00,compiled,2026-06-12T10:31:59.557567-05:00,ocds-dgv273-seacev3-1204718,2026-06-12T10:31:59.557585-05:00,tender,PE-CONSUCODE-1490,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS,Fondos Públicos,1204718,CP-ABR-2-2026-MPAA/OC-1,SERVICIO DE INTERNET 2026 PARA LA MPAA,PE-CONSUCODE-1490,MUNICIPALIDAD PROVINCIAL DEL ALTO AMAZONAS - YURIMAGUAS,2026-03-05T17:41:00-05:00,,Concurso Público Abreviado,services,services,110000.0,PEN,Soles,110000.0,2026-03-05T00:00:00-05:00,2026-03-05T00:00:00-05:00,18.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,110000.0,PEN,Soles,2026-03-06T00:01:00-05:00,2026-03-10T23:59:00-05:00,4.0,,,2026-03
ocds-dgv273-seacev3-1199748,ocds-dgv273-seacev3-1199748-2026-06-12T10:31:59.538628-05:00,compiled,2026-06-12T10:31:59.538615-05:00,ocds-dgv273-seacev3-1199748,2026-06-12T10:31:59.538632-05:00,tender,PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,Fondos Públicos,1199748,CP CON-SM-2-2026-GRL/CS-1,"SUPERVISION DE EJECUCION DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DE LA CARRETERA DEPARTAMENTAL LM-104, EMP. PE-16A (PTE. PAMPLONA) ¿ CHINGOS ¿ AGUA BLANCA ¿ DV. MANAS ¿ DV. HUACAPON ¿ GORGOR ¿ COCHAS ¿ PTE. RUMICHACA ¿ EMP. PE-16A (PACOMAYO); EN LOS DISTRITOS DE MANAS, GORGOR Y HUAC",PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,2026-03-25T19:14:00-05:00,,Concurso Público para Consultoría,services,services,710071.86,PEN,Soles,710071.86,2026-03-25T00:00:00-05:00,2026-03-25T00:00:00-05:00,41.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-26T00:01:00-05:00,2026-04-07T23:59:00-05:00,12.0,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DE LA CARRETERA DEPARTAMENTAL LM-104, EMP. PE-16A (PTE. PAMPLONA) - CHINGOS - AGUA BLANCA - DV. MANAS - DV. HUACAPON - GORGOR- COCHAS - PTE. RUMICHACA - EMP. PE-16A (PACOMAYO); EN LOS DISTRITOS DE MANAS, GORGOR Y HUANCAPON DE LA  PROVINCIA DE CAJATAMBO - DEPARTAMENTO DE LIMA",2561903,2026-03
ocds-dgv273-seacev3-2026-200562-10,ocds-dgv273-seacev3-2026-200562-10-2026-06-12T10:31:59.361024-05:00,compiled,2026-06-12T10:31:59.361011-05:00,ocds-dgv273-seacev3-2026-200562-10,2026-06-12T10:31:59.361029-05:00,tender,PE-CONSUCODE-200562,GOBIERNO REGIONAL DE TUMBES - HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2,Fondos Públicos,1197356,CP-ABR-2-2026-HOSP.REG.II-2-1,"CONTRATACIÓN DEL SERVICIO DE INTERNET del Hospital Regional ""José Alfredo Mendoza Olavarria"" JAMO II-2 de Tumbes, correspondiente al año fiscal 2026",PE-CONSUCODE-200562,GOBIERNO REGIONAL DE TUMBES - HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2,2026-03-17T22:07:00-05:00,,Concurso Público Abreviado,services,services,93437.5,PEN,Soles,93437.5,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,11.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2.0,,,2026-03
ocds-dgv273-seacev3-1201061,ocds-dgv273-seacev3-1201061-2026-06-12T10:31:58.970012-05:00,compiled,2026-06-12T10:31:58.969998-05:00,ocds-dgv273-seacev3-1201061,2026-06-12T10:31:58.970017-05:00,tender,PE-CONSUCODE-270,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,Fondos Públicos,1201061,CP-ABR-29-2026-MPS-C-1,"CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISION DE LA OBRA:""MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVAS Y/O RECREATIVA EN COMPLEJO DEPORTIVO DEFENSORES DE LA JUVENTUD EN EL A.H VILLA ESPAÑA MZ J1 LOTE 01 DISTRITO DE CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH.",PE-CONSUCODE-270,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,2026-03-27T19:35:00-05:00,,Concurso Público Abreviado,services,services,224523.86,PEN,Soles,224523.86,2026-03-27T00:00:00-05:00,2026-03-27T00:00:00-05:00,11.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,224523.86,PEN,Soles,2026-03-28T00:01:00-05:00,2026-04-01T23:59:00-05:00,4.0,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN COMPLEJO DEPORTIVO DEFENSORES DE LA JUVENTUD EN EL A.H. VILLA ESPAÑA MZ J1 LOTE 01   DISTRITO DE CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH,2609602,2026-03
ocds-dgv273-seacev3-1197168,ocds-dgv273-seacev3-1197168-2026-06-12T10:31:58.850853-05:00,compiled,2026-06-12T10:31:58.850838-05:00,ocds-dgv273-seacev3-1197168,2026-06-12T10:31:58.850859-05:00,tender,PE-CONSUCODE-221,MUNICIPALIDAD DISTRITAL DE PONTO,Fondos Públicos,1197168,LP-ABR-5-2026-MDP/C.-1,"CONTRATACION DE LA EJECUCION DE LA OBRA: CREACION DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN EL SISTEMA DE ALMACENAMIENTO DE AGUA EN EL SECTOR DE TAYA UCRO EN LA LOCALIDAD DE RAMBRAN DE CENTRO POBLADO SAN MIGUEL DISTRITO DE PONTO DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH, CON CODIGO",PE-CONSUCODE-221,MUNICIPALIDAD DISTRITAL DE PONTO,2026-03-17T22:09:00-05:00,,Licitación Pública Abreviada,works,works,1633825.53,PEN,Soles,1633825.53,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,11.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,1633825.53,PEN,Soles,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2.0,CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL SISTEMA DE ALMACENAMIENTO DE AGUA EN EL SECTOR DE TAYA UCRO EN LA LOCALIDAD DE RAMBRAN  DE CENTRO POBLADO SAN MIGUEL DISTRITO DE PONTO DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH,2657094,2026-03
ocds-dgv273-seacev3-2026-2370-8,ocds-dgv273-seacev3-2026-2370-8-2026-06-12T10:31:58.778188-05:00,compiled,2026-06-12T10:31:58.778173-05:00,ocds-dgv273-seacev3-2026-2370-8,2026-06-12T10:31:58.778193-05:00,tender,PE-CONSUCODE-2370,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO CHAVIN S.A.,Fondos Públicos,1195267,CP-ABR-3-2026-EPS CHAVIN S.A.-1,"CONTRATACIÓN DE SERVICIOS DE CONSULTORIA PARA ELABORACION DEL EXPEDIENTE TECNICO DE LA IOARR: ¿RENOVACION DE RED PRIMARIA; EN EL (LA) REHABILITACION DE REDES COLECTORAS DE ALCANTARILLADO SANITARIO EN EL LADO OESTE DE LA URB. HUARUPAMPA, DESDE LA AV. PEDRO VILLON HASTA EL PUENTE BOLIVAR, DE LA CIUDAD DE HUARAZ, DISTRITO DE HUARAZ, PROVINCIA HUARAZ, DEPARTAMENTO ANCASH¿ CUI N° 2698169",PE-CONSUCODE-2370,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO CHAVIN S.A.,2026-03-13T16:09:00-05:00,,Concurso Público Abreviado,services,services,74959.0,PEN,Soles,74959.0,2026-03-13T00:00:00-05:00,2026-03-13T00:00:00-05:00,12.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-14T00:01:00-05:00,2026-03-18T23:59:00-05:00,4.0,"RENOVACION DE RED PRIMARIA; EN EL(LA) RAHBILITACION  DE REDES COLECTORAS  DE ALCANTARILLADO SANITARIO EN EL LADO OESTE DE LA URB. HUARUPAMPA, DESDE LA AV. PEDRO VILLÓN HASTA EL PUENTE BOLÍVAR, DE LA CIUDAD DE HUARAZ,  DISTRITO DE HUARAZ, PROVINCIA HUARAZ, DEPARTAMENTO ANCASH",2698169,2026-03
ocds-dgv273-seacev3-1198839,ocds-dgv273-seacev3-1198839-2026-06-12T10:31:58.652253-05:00,compiled,2026-06-12T10:31:58.652237-05:00,ocds-dgv273-seacev3-1198839,2026-06-12T10:31:58.652259-05:00,tender,PE-CONSUCODE-10378,GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL DE SALUD AMAZONAS,Fondos Públicos,1198839,SIE-SIE-1-2026-DIRESA-OC-2,ADQUISICION DE DIESEL B5 S-50 PARA EL ABASTECIMIENTO DE LAS UNIDADES VEHICULARES DE LAS DIFERENTES AREAS DE LA DIRECCION REGIONAL DE SALUD AMAZONAS,PE-CONSUCODE-10378,GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL DE SALUD AMAZONAS,2026-03-23T16:19:00-05:00,open,Subasta Inversa Electrónica,goods,goods,273672.29,PEN,Soles,273672.29,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,3.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,546982.04,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-2026-10418-11,ocds-dgv273-seacev3-2026-10418-11-2026-06-12T10:31:58.572844-05:00,compiled,2026-06-12T10:31:58.572830-05:00,ocds-dgv273-seacev3-2026-10418-11,2026-06-12T10:31:58.572850-05:00,tender,PE-CONSUCODE-10418,GOBIERNO REGIONAL DE AREQUIPA-AGRICULTURA,Fondos Públicos,1198941,CP-ABR-2-2026-GRA/GRAG-1,"SERVICIO DE INSTALACIÓN DE MÓDULOS GANADEROS EN EL DISTRITO DE SIBAYO PARA EL PROYECTO: ¿MEJORAMIENTO DE COMPETITIVIDAD DE LA CADENA PRODUCTIVA DE CAMÉLIDOS SUDAMERICANOS DOMÉSTICOS EN EL DISTRITO DE CALLALLI, CAYLLOMA, LARI, TISCO, TUTI, YANQUE, TAPAY, SIBAYO, SAN ANTONIO DE CHUCA, PROVINCIA DE CAY",PE-CONSUCODE-10418,GOBIERNO REGIONAL DE AREQUIPA-AGRICULTURA,2026-03-23T16:03:00-05:00,,Concurso Público Abreviado,services,services,301704.32,PEN,Soles,301704.32,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,21.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,301704.32,PEN,Soles,2026-03-24T00:01:00-05:00,2026-03-26T23:59:00-05:00,2.0,MEJORAMIENTO DE LA COMPETITIVIDAD DE LA CADENA PRODUCTIVA DE CAMÉLIDOS SUDAMERICANOS DOMÉSTICOS EN EL DISTRITO DE CALLALLI - DISTRITO DE CAYLLOMA -  DISTRITO DE LARI - DISTRITO DE TISCO - DISTRITO DE TUTI - DISTRITO DE SAN ANTONIO DE CHUCA - PROVINCIA DE CAYLLOMA - REGIÓN AREQUIPA,2403268,2026-03
ocds-dgv273-seacev3-1201188,ocds-dgv273-seacev3-1201188-2026-06-11T10:26:26.616533-05:00,compiled,2026-06-11T10:26:26.616520-05:00,ocds-dgv273-seacev3-1201188,2026-06-11T10:26:26.616539-05:00,tender,PE-CONSUCODE-10247,EJERCITO PERUANO,Fondos Públicos,1201188,DIRECTA-DIRECTA-1-2026-EP/UO 0808-1,"SERVICIO DE ALQUILER DE VEHÍCULOS TERRESTRES Y FLUVIALES PARA EL TRASLADO DEL PERSONAL MILITAR DE LA 1ª BRIGADA DE SELVA DE PROTECCIÓN DE LA AMAZONIA, QUE BRINDARÁ SEGURIDAD A LOS LOCALES DE VOTACIÓN PARA LAS ELECCIONES GENERALES DEL 12 DE ABRIL, AF-2026",PE-CONSUCODE-10247,EJERCITO PERUANO,2026-03-30T16:02:00-05:00,direct,Contratación Directa,services,services,435535.0,PEN,Soles,435535.0,,,1.0,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,435535.0,PEN,Soles,,,,,,2026-03
ocds-dgv273-seacev3-1199827,ocds-dgv273-seacev3-1199827-2026-06-11T10:26:26.507244-05:00,compiled,2026-06-11T10:26:26.507231-05:00,ocds-dgv273-seacev3-1199827,2026-06-11T10:26:26.507250-05:00,tender,PE-CONSUCODE-200260,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,Fondos Públicos,1199827,CP SER-SM-1-2026-SERNANP-1,SERVICIO DE CORREO ELECTRÓNICO EN LA NUBE PARA EL SERNANP,PE-CONSUCODE-200260,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,2026-03-25T19:01:00-05:00,,Concurso Público de Servicios,services,services,710022.65,PEN,Soles,710022.65,2026-03-25T00:00:00-05:00,2026-03-25T00:00:00-05:00,10.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,710022.65,PEN,Soles,2026-03-26T00:01:00-05:00,2026-04-07T23:59:00-05:00,12.0,,,2026-03
ocds-dgv273-seacev3-1217581,ocds-dgv273-seacev3-1217581-2026-06-11T10:26:24.724345-05:00,compiled,2026-06-11T10:26:24.724333-05:00,ocds-dgv273-seacev3-1217581,2026-06-11T10:26:24.724351-05:00,tender,PE-CONSUCODE-1039,MUNICIPALIDAD PROVINCIAL DE CHINCHA - CHINCHA ALTA,Fondos Públicos,1217581,LP-ABR-6-2026-MPCH-OC-1,"ADQUISICION DE TANCADAS DE AGUA DE 20 M3 DE MARZO A DICIEMBRE PARA EL AREA DE PARQUES Y JARDINES, DE LA MUNICIPALIDAD PROVINCIAL DE CHINCHA",PE-CONSUCODE-1039,MUNICIPALIDAD PROVINCIAL DE CHINCHA - CHINCHA ALTA,2026-03-02T16:48:00-05:00,,Licitación Pública Abreviada,goods,goods,134394.0,PEN,Soles,134394.0,2026-03-02T00:00:00-05:00,2026-03-02T00:00:00-05:00,7.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,134394.0,PEN,Soles,2026-03-03T00:01:00-05:00,2026-03-05T23:59:00-05:00,2.0,,,2026-03
ocds-dgv273-seacev3-2026-200252-22,ocds-dgv273-seacev3-2026-200252-22-2026-06-11T10:26:20.522343-05:00,compiled,2026-06-11T10:26:20.522330-05:00,ocds-dgv273-seacev3-2026-200252-22,2026-06-11T10:26:20.522348-05:00,tender,PE-CONSUCODE-200252,INSTITUTO VIAL PROVINCIAL DE ANDAHUAYLAS,Fondos Públicos,1197390,CP-ABR-22-2026-IVP-MPA-1,"MANTENIMIENTO RUTINARIO DE CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. AP-592 (COLLPA) - AUSAMPARA - CONCEPCION - CARMENPATA (KM 14+495), LONGITUD DE 14.495KM, DISTRITO DE KISHUARA, PROVINCIA DE ANDAHUAYLAS, REGION DE APURIMAC",PE-CONSUCODE-200252,INSTITUTO VIAL PROVINCIAL DE ANDAHUAYLAS,2026-03-18T15:22:00-05:00,,Concurso Público Abreviado,services,services,89869.0,PEN,Soles,89869.0,2026-03-18T00:00:00-05:00,2026-03-18T00:00:00-05:00,64.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,89869.0,PEN,Soles,2026-03-19T00:01:00-05:00,2026-03-23T23:59:00-05:00,4.0,,,2026-03
ocds-dgv273-seacev3-1202024,ocds-dgv273-seacev3-1202024-2026-06-11T10:26:20.298457-05:00,compiled,2026-06-11T10:26:20.298443-05:00,ocds-dgv273-seacev3-1202024,2026-06-11T10:26:20.298463-05:00,tender,PE-CONSUCODE-67,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,Fondos Públicos,1202024,SIE-SIE-5-2026-MPCH-1,"ADQUISICIÓN DE CEMENTO PORTLAND TIPO I PARA LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN 4 UNIDADES PRODUCTORAS DEL DISTRITO DE CHACHAPOYAS DE LA PROVINCIA DE CHACHAPOYAS DEL DEPARTAMENTO DE AMAZONAS"", CON CUI N° 2704158.",PE-CONSUCODE-67,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,2026-03-31T19:38:00-05:00,open,Subasta Inversa Electrónica,goods,goods,170148.6,PEN,Soles,170148.6,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,8.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,318864.6,PEN,Soles,,,,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN 4 UNIDADES PRODUCTORAS   DISTRITO DE CHACHAPOYAS DE LA PROVINCIA DE CHACHAPOYAS DEL DEPARTAMENTO DE AMAZONAS,2704158,2026-03
ocds-dgv273-seacev3-2026-200462-23,ocds-dgv273-seacev3-2026-200462-23-2026-06-11T10:26:20.240208-05:00,compiled,2026-06-11T10:26:20.240194-05:00,ocds-dgv273-seacev3-2026-200462-23,2026-06-11T10:26:20.240214-05:00,tender,PE-CONSUCODE-200462,PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA PENSION 65,Fondos Públicos,1198278,CP SER-SM-2-2026-PENSION65-1,CONTRATACION DE SERVICIO DE TELEFONIA MOVIL PARA EL PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA PENSION 65,PE-CONSUCODE-200462,PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA PENSION 65,2026-03-19T20:25:00-05:00,,Concurso Público de Servicios,services,services,552642.83,PEN,Soles,552642.83,2026-03-19T00:00:00-05:00,2026-03-19T00:00:00-05:00,3.0,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-03-20T00:01:00-05:00,2026-03-30T23:59:00-05:00,10.0,,,2026-03
